time,open,high,low,close,volume,value,date
2024-11-04 00:00:00+07:00,33.75,34.25,33.25,33.25,81334496,0.0,2024-11-04
2024-11-11 00:00:00+07:00,33.25,33.5,32.5,32.5,93412358,0.0,2024-11-11
2024-11-18 00:00:00+07:00,32.75,33.75,32.25,33.75,127130451,0.0,2024-11-18
2024-11-25 00:00:00+07:00,33.75,33.75,32.25,32.25,110241570,0.0,2024-11-25
2024-12-02 00:00:00+07:00,32.25,32.75,32.0,32.25,97197989,0.0,2024-12-02
2024-12-09 00:00:00+07:00,32.0,32.5,31.75,31.75,73672912,0.0,2024-12-09
2024-12-16 00:00:00+07:00,31.75,32.5,30.5,31.0,185884323,0.0,2024-12-16
2024-12-23 00:00:00+07:00,31.0,32.0,30.75,31.75,87562960,0.0,2024-12-23
2024-12-30 00:00:00+07:00,31.75,32.0,31.5,32.0,39806349,0.0,2024-12-30
2025-01-06 00:00:00+07:00,32.25,32.5,31.0,31.25,124764277,0.0,2025-01-06
2025-01-13 00:00:00+07:00,31.25,31.5,30.0,30.75,214793984,0.0,2025-01-13
2025-01-20 00:00:00+07:00,31.0,31.5,30.5,30.75,150863269,0.0,2025-01-20
2025-01-27 00:00:00+07:00,30.75,31.75,30.5,31.5,84953882,0.0,2025-01-27
2025-02-03 00:00:00+07:00,31.0,31.25,30.0,30.75,212063257,0.0,2025-02-03
2025-02-10 00:00:00+07:00,30.5,31.0,30.0,31.0,152840043,0.0,2025-02-10
2025-02-17 00:00:00+07:00,31.5,32.25,30.75,32.25,224191091,0.0,2025-02-17
2025-02-24 00:00:00+07:00,32.25,32.75,31.0,31.5,248326865,0.0,2025-02-24
2025-03-03 00:00:00+07:00,31.75,31.75,29.5,29.75,217332951,0.0,2025-03-03
2025-03-10 00:00:00+07:00,29.5,29.75,27.0,29.0,444950426,0.0,2025-03-10
2025-03-17 00:00:00+07:00,29.0,32.0,28.5,31.75,374385448,0.0,2025-03-17
2025-03-24 00:00:00+07:00,31.75,32.75,31.25,32.0,203844213,0.0,2025-03-24
2025-03-31 00:00:00+07:00,32.0,32.25,31.0,31.5,196112745,0.0,2025-03-31
2025-04-08 00:00:00+07:00,30.0,31.75,29.5,31.5,276798175,0.0,2025-04-08
2025-04-16 00:00:00+07:00,31.25,31.5,30.5,31.0,96236447,0.0,2025-04-16
2025-04-21 00:00:00+07:00,31.0,31.0,30.25,30.5,120480828,0.0,2025-04-21
2025-04-28 00:00:00+07:00,30.5,31.25,30.5,31.25,86778390,0.0,2025-04-28
2025-05-06 00:00:00+07:00,31.0,31.5,30.5,31.25,137630406,0.0,2025-05-06
2025-05-13 00:00:00+07:00,31.25,31.75,30.75,31.25,199447401,0.0,2025-05-13
2025-05-19 00:00:00+07:00,31.0,31.25,30.25,30.5,163150320,0.0,2025-05-19
2025-05-26 00:00:00+07:00,30.5,30.75,29.75,29.75,191649775,0.0,2025-05-26
2025-06-04 00:00:00+07:00,30.0,30.5,29.5,30.5,195057362,0.0,2025-06-04
2025-06-09 00:00:00+07:00,30.5,31.25,29.5,30.75,273022112,0.0,2025-06-09
2025-06-16 00:00:00+07:00,31.0,31.0,29.75,30.0,248396003,0.0,2025-06-16
2025-06-23 00:00:00+07:00,30.0,30.75,30.0,30.0,181994473,0.0,2025-06-23
2025-06-30 00:00:00+07:00,30.25,31.0,30.0,30.25,161503040,0.0,2025-06-30
2025-07-07 00:00:00+07:00,30.25,30.75,30.25,30.5,72099937,0.0,2025-07-07
2025-07-14 00:00:00+07:00,30.5,32.25,30.25,32.0,341192380,0.0,2025-07-14
2025-07-21 00:00:00+07:00,32.25,32.5,31.5,32.25,316871997,0.0,2025-07-21
2025-07-29 00:00:00+07:00,32.5,33.75,32.0,32.25,447150087,0.0,2025-07-29
2025-08-04 00:00:00+07:00,32.25,32.5,31.75,32.0,301389058,0.0,2025-08-04
2025-08-13 00:00:00+07:00,32.25,32.5,32.0,32.25,204655376,0.0,2025-08-13
2025-08-18 00:00:00+07:00,32.25,32.5,31.5,32.0,294505450,0.0,2025-08-18
2025-08-25 00:00:00+07:00,32.0,32.25,31.0,31.0,242410382,0.0,2025-08-25
2025-09-01 00:00:00+07:00,31.0,32.25,30.75,31.5,291954224,0.0,2025-09-01
2025-09-08 00:00:00+07:00,31.75,33.5,31.5,33.5,440522995,0.0,2025-09-08
2025-09-15 00:00:00+07:00,33.5,33.75,32.75,33.25,389864972,0.0,2025-09-15
2025-09-22 00:00:00+07:00,33.25,33.5,32.75,33.25,243711578,0.0,2025-09-22
2025-09-29 00:00:00+07:00,33.25,33.75,32.0,32.25,264588385,0.0,2025-09-29
2025-10-06 00:00:00+07:00,32.25,32.25,31.5,31.5,118632490,0.0,2025-10-06
2025-10-14 00:00:00+07:00,31.5,31.5,30.25,30.25,241154229,0.0,2025-10-14
2025-10-20 00:00:00+07:00,30.5,31.75,30.5,31.75,204593235,0.0,2025-10-20
2025-10-27 00:00:00+07:00,31.75,32.0,30.5,30.75,302819582,932858800.0,2025-10-27
